name_id,folder_path,mutant_num,mutated_line,mutant_vers,mutant_code_from_mutated_line,did_it_crash,last_data_modification_date,last_data_modification_time,last_status_change_date,last_status_change_time,last_access_date,last_access_time,last_inode_date,last_inode_time,duration
Num1Line7Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1Line7Vers1,1,7,1,"% statement deleted: iMaxArrayLengthAlloc = uint32(19);
",True,2024-02-06,2024-02-07 16:59:11,2024-02-06,2024-02-07 16:59:05,2024-02-06,2024-02-07 16:59:05,2024-02-06,2024-02-07 16:58:48,0 days 00:00:23
Num1002Line116Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1002Line116Vers17,1002,116,17,"        a1Mat((ii-2)*ivar + jj) = xhatact(1.8); % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 21:54:55,2024-02-06,2024-02-07 21:54:50,2024-02-06,2024-02-07 21:54:50,2024-02-06,2024-02-07 21:54:31,0 days 00:00:24
Num1003Line116Vers18,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1003Line116Vers18,1003,116,18,"        a1Mat((ii-2)*ivar + jj) = xhatact(2.2); % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 18:41:26,2024-02-06,2024-02-07 18:41:19,2024-02-06,2024-02-07 18:41:19,2024-02-06,2024-02-07 18:40:49,0 days 00:00:37
Num1004Line116Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1004Line116Vers19,1004,116,19,"        a1Mat((ii-2)*ivar - jj) = xhatact(2); % operator replaced: '+' -> '-'
",True,2024-02-06,2024-02-07 19:12:31,2024-02-06,2024-02-07 19:12:24,2024-02-06,2024-02-07 19:12:24,2024-02-06,2024-02-07 19:12:04,0 days 00:00:27
Num1005Line116Vers20,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1005Line116Vers20,1005,116,20,"        a1Mat((ii-2)*ivar * jj) = xhatact(2); % operator replaced: '+' -> '*'
",True,2024-02-06,2024-02-07 20:49:03,2024-02-06,2024-02-07 20:48:53,2024-02-06,2024-02-07 20:48:53,2024-02-06,2024-02-07 20:48:32,0 days 00:00:31
Num1006Line116Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1006Line116Vers21,1006,116,21,"        a1Mat((ii-2)*ivar / jj) = xhatact(2); % operator replaced: '+' -> '/'
",True,2024-02-06,2024-02-07 17:38:08,2024-02-06,2024-02-07 17:38:01,2024-02-06,2024-02-07 17:38:01,2024-02-06,2024-02-07 17:37:42,0 days 00:00:26
Num1007Line116Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1007Line116Vers22,1007,116,22,"        a1Mat((ii-2)*ivar \ jj) = xhatact(2); % operator replaced: '+' -> '\'
",True,2024-02-06,2024-02-07 22:50:20,2024-02-06,2024-02-07 22:50:15,2024-02-06,2024-02-07 22:50:15,2024-02-06,2024-02-07 22:50:02,0 days 00:00:18
Num1008Line116Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1008Line116Vers23,1008,116,23,"        a1Mat((ii-2)*ivar ^ jj) = xhatact(2); % operator replaced: '+' -> '^'
",True,2024-02-06,2024-02-07 16:17:11,2024-02-06,2024-02-07 16:17:04,2024-02-06,2024-02-07 16:17:04,2024-02-06,2024-02-07 16:16:33,0 days 00:00:38
Num1017Line116Vers32,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1017Line116Vers32,1017,116,32,"        a1Mat((ii-2)\ivar + jj) = xhatact(2); % operator replaced: '*' -> '\'
",True,2024-02-06,2024-02-07 22:32:43,2024-02-06,2024-02-07 22:32:35,2024-02-06,2024-02-07 22:32:35,2024-02-06,2024-02-07 22:32:16,0 days 00:00:27
Num1019Line116Vers34,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1019Line116Vers34,1019,116,34,"        a1Mat((ii-2)*ivar .* jj) = xhatact(2); % operator replaced: '+' -> '.*'
",True,2024-02-06,2024-02-07 16:59:32,2024-02-06,2024-02-07 16:59:26,2024-02-06,2024-02-07 16:59:26,2024-02-06,2024-02-07 16:59:09,0 days 00:00:23
Num1020Line116Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1020Line116Vers35,1020,116,35,"        a1Mat((ii-2)*ivar ./ jj) = xhatact(2); % operator replaced: '+' -> './'
",True,2024-02-06,2024-02-07 23:59:38,2024-02-06,2024-02-07 23:59:33,2024-02-06,2024-02-07 23:59:33,2024-02-06,2024-02-07 23:59:19,0 days 00:00:19
Num1021Line116Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1021Line116Vers36,1021,116,36,"        a1Mat((ii-2)*ivar .\ jj) = xhatact(2); % operator replaced: '+' -> '.\'
",True,2024-02-06,2024-02-07 15:49:04,2024-02-06,2024-02-07 15:48:57,2024-02-06,2024-02-07 15:48:57,2024-02-06,2024-02-07 15:48:38,0 days 00:00:26
Num1022Line116Vers37,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1022Line116Vers37,1022,116,37,"        a1Mat((ii-2)*ivar .^ jj) = xhatact(2); % operator replaced: '+' -> '.^'
",True,2024-02-06,2024-02-07 18:31:36,2024-02-06,2024-02-07 18:31:31,2024-02-06,2024-02-07 18:31:31,2024-02-06,2024-02-07 18:31:11,0 days 00:00:25
Num1029Line117Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1029Line117Vers3,1029,117,3,"        b-2Mat((ii-2)*ivar + jj) = xhatact(3); % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 22:58:05,2024-02-06,2024-02-07 22:58:01,2024-02-06,2024-02-07 22:58:01,2024-02-06,2024-02-07 22:57:49,0 days 00:00:16
Num1032Line117Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1032Line117Vers6,1032,117,6,"        b1.8Mat((ii-2)*ivar + jj) = xhatact(3); % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 21:42:55,2024-02-06,2024-02-07 21:42:49,2024-02-06,2024-02-07 21:42:49,2024-02-06,2024-02-07 21:42:28,0 days 00:00:27
Num1033Line117Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1033Line117Vers7,1033,117,7,"        b2.2Mat((ii-2)*ivar + jj) = xhatact(3); % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 13:22:08,2024-02-06,2024-02-07 13:22:02,2024-02-06,2024-02-07 13:22:02,2024-02-06,2024-02-07 13:21:49,0 days 00:00:19
Num1040Line117Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1040Line117Vers14,1040,117,14,"        b2Mat((ii-2)*ivar + jj) = xhatact(0); % constant replaced: 3 -> 0
",True,2024-02-06,2024-02-07 19:02:08,2024-02-06,2024-02-07 19:02:03,2024-02-06,2024-02-07 19:02:03,2024-02-06,2024-02-07 19:01:47,0 days 00:00:21
Num1041Line117Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1041Line117Vers15,1041,117,15,"        b2Mat((ii-2)*ivar + jj) = xhatact(-3); % constant replaced: 3 -> -3
",True,2024-02-06,2024-02-07 21:05:28,2024-02-06,2024-02-07 21:05:20,2024-02-06,2024-02-07 21:05:20,2024-02-06,2024-02-07 21:04:52,0 days 00:00:36
Num1044Line117Vers18,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1044Line117Vers18,1044,117,18,"        b2Mat((ii-2)*ivar + jj) = xhatact(2.7); % constant replaced: 3 -> 2.7
",True,2024-02-06,2024-02-07 23:01:25,2024-02-06,2024-02-07 23:01:21,2024-02-06,2024-02-07 23:01:21,2024-02-06,2024-02-07 23:01:10,0 days 00:00:15
Num1045Line117Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1045Line117Vers19,1045,117,19,"        b2Mat((ii-2)*ivar + jj) = xhatact(3.3); % constant replaced: 3 -> 3.3
",True,2024-02-06,2024-02-07 23:22:38,2024-02-06,2024-02-07 23:22:33,2024-02-06,2024-02-07 23:22:33,2024-02-06,2024-02-07 23:22:22,0 days 00:00:16
Num1046Line117Vers20,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1046Line117Vers20,1046,117,20,"        b2Mat((ii-2)*ivar - jj) = xhatact(3); % operator replaced: '+' -> '-'
",True,2024-02-06,2024-02-07 14:32:55,2024-02-06,2024-02-07 14:32:51,2024-02-06,2024-02-07 14:32:51,2024-02-06,2024-02-07 14:32:41,0 days 00:00:14
Num1047Line117Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1047Line117Vers21,1047,117,21,"        b2Mat((ii-2)*ivar * jj) = xhatact(3); % operator replaced: '+' -> '*'
",True,2024-02-06,2024-02-07 12:39:27,2024-02-06,2024-02-07 12:39:22,2024-02-06,2024-02-07 12:39:22,2024-02-06,2024-02-07 12:39:09,0 days 00:00:18
Num1048Line117Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1048Line117Vers22,1048,117,22,"        b2Mat((ii-2)*ivar / jj) = xhatact(3); % operator replaced: '+' -> '/'
",True,2024-02-06,2024-02-07 13:28:00,2024-02-06,2024-02-07 13:27:54,2024-02-06,2024-02-07 13:27:54,2024-02-06,2024-02-07 13:27:41,0 days 00:00:19
Num1049Line117Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1049Line117Vers23,1049,117,23,"        b2Mat((ii-2)*ivar \ jj) = xhatact(3); % operator replaced: '+' -> '\'
",True,2024-02-06,2024-02-07 13:59:40,2024-02-06,2024-02-07 13:59:35,2024-02-06,2024-02-07 13:59:35,2024-02-06,2024-02-07 13:59:25,0 days 00:00:15
Num1050Line117Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1050Line117Vers24,1050,117,24,"        b2Mat((ii-2)*ivar ^ jj) = xhatact(3); % operator replaced: '+' -> '^'
",True,2024-02-06,2024-02-07 17:18:52,2024-02-06,2024-02-07 17:18:45,2024-02-06,2024-02-07 17:18:45,2024-02-06,2024-02-07 17:18:24,0 days 00:00:28
Num1059Line117Vers33,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1059Line117Vers33,1059,117,33,"        b2Mat((ii-2)\ivar + jj) = xhatact(3); % operator replaced: '*' -> '\'
",True,2024-02-06,2024-02-07 14:13:40,2024-02-06,2024-02-07 14:13:35,2024-02-06,2024-02-07 14:13:35,2024-02-06,2024-02-07 14:13:24,0 days 00:00:16
Num1061Line117Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1061Line117Vers35,1061,117,35,"        b2Mat((ii-2)*ivar .* jj) = xhatact(3); % operator replaced: '+' -> '.*'
",True,2024-02-06,2024-02-07 19:09:16,2024-02-06,2024-02-07 19:09:10,2024-02-06,2024-02-07 19:09:10,2024-02-06,2024-02-07 19:08:55,0 days 00:00:21
Num1062Line117Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1062Line117Vers36,1062,117,36,"        b2Mat((ii-2)*ivar ./ jj) = xhatact(3); % operator replaced: '+' -> './'
",True,2024-02-06,2024-02-07 22:27:50,2024-02-06,2024-02-07 22:27:44,2024-02-06,2024-02-07 22:27:44,2024-02-06,2024-02-07 22:27:25,0 days 00:00:25
Num1063Line117Vers37,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1063Line117Vers37,1063,117,37,"        b2Mat((ii-2)*ivar .\ jj) = xhatact(3); % operator replaced: '+' -> '.\'
",True,2024-02-06,2024-02-07 23:47:13,2024-02-06,2024-02-07 23:47:07,2024-02-06,2024-02-07 23:47:07,2024-02-06,2024-02-07 23:46:55,0 days 00:00:18
Num1064Line117Vers38,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1064Line117Vers38,1064,117,38,"        b2Mat((ii-2)*ivar .^ jj) = xhatact(3); % operator replaced: '+' -> '.^'
",True,2024-02-06,2024-02-07 23:21:53,2024-02-06,2024-02-07 23:21:48,2024-02-06,2024-02-07 23:21:48,2024-02-06,2024-02-07 23:21:36,0 days 00:00:17
Num1071Line118Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1071Line118Vers3,1071,118,3,"        a-2Mat((ii-2)*ivar + jj) = xhatact(4); % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 17:43:58,2024-02-06,2024-02-07 17:43:51,2024-02-06,2024-02-07 17:43:51,2024-02-06,2024-02-07 17:43:31,0 days 00:00:27
Num1074Line118Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1074Line118Vers6,1074,118,6,"        a1.8Mat((ii-2)*ivar + jj) = xhatact(4); % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 23:03:20,2024-02-06,2024-02-07 23:03:16,2024-02-06,2024-02-07 23:03:16,2024-02-06,2024-02-07 23:03:02,0 days 00:00:18
Num1075Line118Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1075Line118Vers7,1075,118,7,"        a2.2Mat((ii-2)*ivar + jj) = xhatact(4); % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 17:21:58,2024-02-06,2024-02-07 17:21:51,2024-02-06,2024-02-07 17:21:51,2024-02-06,2024-02-07 17:21:10,0 days 00:00:48
Num1082Line118Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1082Line118Vers14,1082,118,14,"        a2Mat((ii-2)*ivar + jj) = xhatact(0); % constant replaced: 4 -> 0
",True,2024-02-06,2024-02-07 17:22:33,2024-02-06,2024-02-07 17:22:23,2024-02-06,2024-02-07 17:22:23,2024-02-06,2024-02-07 17:21:56,0 days 00:00:37
Num1083Line118Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1083Line118Vers15,1083,118,15,"        a2Mat((ii-2)*ivar + jj) = xhatact(-4); % constant replaced: 4 -> -4
",True,2024-02-06,2024-02-07 15:01:59,2024-02-06,2024-02-07 15:01:53,2024-02-06,2024-02-07 15:01:53,2024-02-06,2024-02-07 15:01:40,0 days 00:00:19
Num1085Line118Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1085Line118Vers17,1085,118,17,"        a2Mat((ii-2)*ivar + jj) = xhatact(5); % constant replaced: 4 -> 5
",True,2024-02-06,2024-02-07 23:58:06,2024-02-06,2024-02-07 23:58:00,2024-02-06,2024-02-07 23:58:00,2024-02-06,2024-02-07 23:57:48,0 days 00:00:18
Num1086Line118Vers18,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1086Line118Vers18,1086,118,18,"        a2Mat((ii-2)*ivar + jj) = xhatact(3.6); % constant replaced: 4 -> 3.6
",True,2024-02-06,2024-02-07 13:50:01,2024-02-06,2024-02-07 13:49:57,2024-02-06,2024-02-07 13:49:57,2024-02-06,2024-02-07 13:49:48,0 days 00:00:13
Num1087Line118Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1087Line118Vers19,1087,118,19,"        a2Mat((ii-2)*ivar + jj) = xhatact(4.4); % constant replaced: 4 -> 4.4
",True,2024-02-06,2024-02-07 13:37:54,2024-02-06,2024-02-07 13:37:50,2024-02-06,2024-02-07 13:37:50,2024-02-06,2024-02-07 13:37:37,0 days 00:00:17
Num1088Line118Vers20,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1088Line118Vers20,1088,118,20,"        a2Mat((ii-2)*ivar - jj) = xhatact(4); % operator replaced: '+' -> '-'
",True,2024-02-06,2024-02-07 19:11:30,2024-02-06,2024-02-07 19:11:24,2024-02-06,2024-02-07 19:11:24,2024-02-06,2024-02-07 19:11:07,0 days 00:00:23
Num1089Line118Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1089Line118Vers21,1089,118,21,"        a2Mat((ii-2)*ivar * jj) = xhatact(4); % operator replaced: '+' -> '*'
",True,2024-02-06,2024-02-07 20:47:43,2024-02-06,2024-02-07 20:47:36,2024-02-06,2024-02-07 20:47:36,2024-02-06,2024-02-07 20:47:14,0 days 00:00:29
Num1090Line118Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1090Line118Vers22,1090,118,22,"        a2Mat((ii-2)*ivar / jj) = xhatact(4); % operator replaced: '+' -> '/'
",True,2024-02-06,2024-02-07 18:17:14,2024-02-06,2024-02-07 18:17:06,2024-02-06,2024-02-07 18:17:06,2024-02-06,2024-02-07 18:16:47,0 days 00:00:27
Num1091Line118Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1091Line118Vers23,1091,118,23,"        a2Mat((ii-2)*ivar \ jj) = xhatact(4); % operator replaced: '+' -> '\'
",True,2024-02-06,2024-02-07 14:41:42,2024-02-06,2024-02-07 14:41:36,2024-02-06,2024-02-07 14:41:36,2024-02-06,2024-02-07 14:41:25,0 days 00:00:17
Num1092Line118Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1092Line118Vers24,1092,118,24,"        a2Mat((ii-2)*ivar ^ jj) = xhatact(4); % operator replaced: '+' -> '^'
",True,2024-02-06,2024-02-07 19:06:45,2024-02-06,2024-02-07 19:06:40,2024-02-06,2024-02-07 19:06:40,2024-02-06,2024-02-07 19:06:22,0 days 00:00:23
Num1101Line118Vers33,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1101Line118Vers33,1101,118,33,"        a2Mat((ii-2)\ivar + jj) = xhatact(4); % operator replaced: '*' -> '\'
",True,2024-02-06,2024-02-07 22:08:40,2024-02-06,2024-02-07 22:08:34,2024-02-06,2024-02-07 22:08:34,2024-02-06,2024-02-07 22:08:17,0 days 00:00:23
Num1103Line118Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1103Line118Vers35,1103,118,35,"        a2Mat((ii-2)*ivar .* jj) = xhatact(4); % operator replaced: '+' -> '.*'
",True,2024-02-06,2024-02-07 14:10:39,2024-02-06,2024-02-07 14:10:33,2024-02-06,2024-02-07 14:10:33,2024-02-06,2024-02-07 14:10:23,0 days 00:00:16
Num1104Line118Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1104Line118Vers36,1104,118,36,"        a2Mat((ii-2)*ivar ./ jj) = xhatact(4); % operator replaced: '+' -> './'
",True,2024-02-06,2024-02-07 21:47:40,2024-02-06,2024-02-07 21:47:33,2024-02-06,2024-02-07 21:47:33,2024-02-06,2024-02-07 21:47:14,0 days 00:00:26
Num1105Line118Vers37,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1105Line118Vers37,1105,118,37,"        a2Mat((ii-2)*ivar .\ jj) = xhatact(4); % operator replaced: '+' -> '.\'
",True,2024-02-06,2024-02-07 18:51:14,2024-02-06,2024-02-07 18:51:08,2024-02-06,2024-02-07 18:51:08,2024-02-06,2024-02-07 18:50:44,0 days 00:00:30
Num1106Line118Vers38,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1106Line118Vers38,1106,118,38,"        a2Mat((ii-2)*ivar .^ jj) = xhatact(4); % operator replaced: '+' -> '.^'
",True,2024-02-06,2024-02-07 15:49:38,2024-02-06,2024-02-07 15:49:29,2024-02-06,2024-02-07 15:49:29,2024-02-06,2024-02-07 15:49:02,0 days 00:00:36
Num1113Line121Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1113Line121Vers1,1113,121,1,"% statement deleted: Rmin = ErrR(1);
",True,2024-02-06,2024-02-07 13:18:18,2024-02-06,2024-02-07 13:18:12,2024-02-06,2024-02-07 13:18:12,2024-02-06,2024-02-07 13:18:00,0 days 00:00:18
Num1114Line121Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1114Line121Vers2,1114,121,2,"Rmin = ErrR(0); % constant replaced: 1 -> 0
",True,2024-02-06,2024-02-07 16:55:39,2024-02-06,2024-02-07 16:55:31,2024-02-06,2024-02-07 16:55:31,2024-02-06,2024-02-07 16:55:07,0 days 00:00:32
Num1115Line121Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1115Line121Vers3,1115,121,3,"Rmin = ErrR(-1); % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 22:15:39,2024-02-06,2024-02-07 22:15:34,2024-02-06,2024-02-07 22:15:34,2024-02-06,2024-02-07 22:15:11,0 days 00:00:28
Num1117Line121Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1117Line121Vers5,1117,121,5,"Rmin = ErrR(0.9); % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 13:26:32,2024-02-06,2024-02-07 13:26:27,2024-02-06,2024-02-07 13:26:27,2024-02-06,2024-02-07 13:26:14,0 days 00:00:18
Num1118Line121Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1118Line121Vers6,1118,121,6,"Rmin = ErrR(1.1); % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 22:22:03,2024-02-06,2024-02-07 22:21:58,2024-02-06,2024-02-07 22:21:58,2024-02-06,2024-02-07 22:21:39,0 days 00:00:24
Num1119Line122Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1119Line122Vers1,1119,122,1,"% statement deleted: for ii = uint32(1):uint32((iNumOfCalcTemp-3)*ivar)
",True,2024-02-06,2024-02-07 19:03:46,2024-02-06,2024-02-07 19:03:41,2024-02-06,2024-02-07 19:03:41,2024-02-06,2024-02-07 19:03:23,0 days 00:00:23
Num1120Line122Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1120Line122Vers2,1120,122,2,"for ii = uint0(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> 0
",True,2024-02-06,2024-02-07 22:55:35,2024-02-06,2024-02-07 22:55:30,2024-02-06,2024-02-07 22:55:30,2024-02-06,2024-02-07 22:55:16,0 days 00:00:19
Num1121Line122Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1121Line122Vers3,1121,122,3,"for ii = uint-32(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> -32
",True,2024-02-06,2024-02-07 17:34:57,2024-02-06,2024-02-07 17:34:52,2024-02-06,2024-02-07 17:34:52,2024-02-06,2024-02-07 17:34:32,0 days 00:00:25
Num1122Line122Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1122Line122Vers4,1122,122,4,"for ii = uint31(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> 31
",True,2024-02-06,2024-02-07 13:02:31,2024-02-06,2024-02-07 13:02:27,2024-02-06,2024-02-07 13:02:27,2024-02-06,2024-02-07 13:02:14,0 days 00:00:17
Num1123Line122Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1123Line122Vers5,1123,122,5,"for ii = uint33(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> 33
",True,2024-02-06,2024-02-07 20:16:58,2024-02-06,2024-02-07 20:16:51,2024-02-06,2024-02-07 20:16:51,2024-02-06,2024-02-07 20:16:26,0 days 00:00:32
Num1124Line122Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1124Line122Vers6,1124,122,6,"for ii = uint28.8(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> 28.8
",True,2024-02-06,2024-02-07 23:04:50,2024-02-06,2024-02-07 23:04:45,2024-02-06,2024-02-07 23:04:45,2024-02-06,2024-02-07 23:04:32,0 days 00:00:18
Num1125Line122Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1125Line122Vers7,1125,122,7,"for ii = uint35.2(1):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 32 -> 35.2
",True,2024-02-06,2024-02-07 17:18:25,2024-02-06,2024-02-07 17:18:19,2024-02-06,2024-02-07 17:18:19,2024-02-06,2024-02-07 17:17:58,0 days 00:00:27
Num1126Line122Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1126Line122Vers8,1126,122,8,"for ii = uint32(0):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 1 -> 0
",True,2024-02-06,2024-02-07 13:42:26,2024-02-06,2024-02-07 13:42:21,2024-02-06,2024-02-07 13:42:21,2024-02-06,2024-02-07 13:42:09,0 days 00:00:17
